#frame_num,ros_time
2632,1645481421.516578
2633,1645481421.549909
2634,1645481421.583176
2635,1645481421.616518
2636,1645481421.649926
2637,1645481421.683124
2638,1645481421.716453
2639,1645481421.74982
2640,1645481421.783244
2641,1645481421.816456
2642,1645481421.849866
2643,1645481421.883139
2644,1645481421.916572
2645,1645481421.949895
2646,1645481421.983124
2647,1645481422.016486
2648,1645481422.049918
2649,1645481422.083155
2650,1645481422.116535
2651,1645481422.149983
2652,1645481422.183249
2653,1645481422.216627
2654,1645481422.249888
2655,1645481422.283282
2656,1645481422.316555
2657,1645481422.349817
2658,1645481422.383218
2659,1645481422.416445
2660,1645481422.449895
2661,1645481422.483243
2662,1645481422.516402
2663,1645481422.549823
2664,1645481422.583206
2665,1645481422.616536
2666,1645481422.649788
2667,1645481422.683152
2668,1645481422.716541
2669,1645481422.749794
2670,1645481422.783182
2671,1645481422.816421
2672,1645481422.849853
2673,1645481422.883141
2674,1645481422.916439
2675,1645481422.949816
2676,1645481422.983248
2677,1645481423.016436
2678,1645481423.049841
2679,1645481423.083201
2680,1645481423.116422
2681,1645481423.149827
2682,1645481423.183224
2683,1645481423.216463
2684,1645481423.249945
2685,1645481423.283102
2686,1645481423.316446
2687,1645481423.349907
2688,1645481423.383142
2689,1645481423.416489
2690,1645481423.449892
2691,1645481423.483186
2692,1645481423.516626
2693,1645481423.549919
2694,1645481423.583173
2695,1645481423.616624
2696,1645481423.65012
2697,1645481423.683291
2698,1645481423.716742
2699,1645481423.750172
2700,1645481423.78358
2701,1645481423.816853
2702,1645481423.850169
2703,1645481423.883414
2704,1645481423.916803
2705,1645481423.95008
2706,1645481423.983457
2707,1645481424.016837
2708,1645481424.050048
2709,1645481424.083351
2710,1645481424.11673
2711,1645481424.150086
2712,1645481424.18336
2713,1645481424.216678
2714,1645481424.249992
2715,1645481424.283318
2716,1645481424.316701
2717,1645481424.349973
2718,1645481424.383314
2719,1645481424.416569
2720,1645481424.450017
2721,1645481424.483237
2722,1645481424.516641
2723,1645481424.550024
2724,1645481424.583285
2725,1645481424.616649
2726,1645481424.649899
2727,1645481424.683222
2728,1645481424.716668
2729,1645481424.750043
2730,1645481424.783291
2731,1645481424.816709
2732,1645481424.850003
2733,1645481424.88322
2734,1645481424.916593
2735,1645481424.949936
2736,1645481424.983258
2737,1645481425.01662
2738,1645481425.049981
2739,1645481425.083203
2740,1645481425.116677
2741,1645481425.150005
2742,1645481425.183253
2743,1645481425.216595
2744,1645481425.249952
2745,1645481425.283208
2746,1645481425.316601
2747,1645481425.349948
2748,1645481425.383252
2749,1645481425.416567
2750,1645481425.44988
2751,1645481425.48318
2752,1645481425.516548
2753,1645481425.550008
2754,1645481425.583135
2755,1645481425.616552
2756,1645481425.649995
2757,1645481425.683184
2758,1645481425.716503
2759,1645481425.749932
2760,1645481425.78327
2761,1645481425.816552
2762,1645481425.849866
2763,1645481425.883207
2764,1645481425.916483
2765,1645481425.949946
2766,1645481425.983268
2767,1645481426.016629
2768,1645481426.049949
2769,1645481426.083236
2770,1645481426.116653
2771,1645481426.149975
2772,1645481426.183235
2773,1645481426.216539
2774,1645481426.249931
2775,1645481426.28319
2776,1645481426.316587
2777,1645481426.349893
2778,1645481426.383186
2779,1645481426.416536
2780,1645481426.450025
2781,1645481426.483172
2782,1645481426.51651
2783,1645481426.549933
2784,1645481426.583171
2785,1645481426.616606
2786,1645481426.649912
2787,1645481426.6832
2788,1645481426.716483
2789,1645481426.749966
2790,1645481426.78316
2791,1645481426.816571
2792,1645481426.849936
2793,1645481426.883189
2794,1645481426.916593
2795,1645481426.949866
2796,1645481426.983253
2797,1645481427.016584
2798,1645481427.049916
2799,1645481427.083236
2800,1645481427.116583
2801,1645481427.149869
2802,1645481427.183214
2803,1645481427.216482
2804,1645481427.249895
2805,1645481427.283299
2806,1645481427.31658
2807,1645481427.349957
2808,1645481427.383345
2809,1645481427.416548
2810,1645481427.449808
2811,1645481427.483193
2812,1645481427.516391
2813,1645481427.550172
2814,1645481427.583146
2815,1645481427.61655
2816,1645481427.649871
2817,1645481427.683171
2818,1645481427.716499
2819,1645481427.749791
2820,1645481427.783186
2821,1645481427.816431
2822,1645481427.849831
2823,1645481427.883172
2824,1645481427.91656
2825,1645481427.949752
2826,1645481427.983126
2827,1645481428.016502
2828,1645481428.049896
2829,1645481428.083141
2830,1645481428.116433
2831,1645481428.149788
2832,1645481428.183203
2833,1645481428.216487
2834,1645481428.2499
2835,1645481428.283151
2836,1645481428.316594
2837,1645481428.350186
2838,1645481428.383155
2839,1645481428.416515
2840,1645481428.449916
2841,1645481428.483122
2842,1645481428.516547
2843,1645481428.549903
2844,1645481428.583146
2845,1645481428.616562
2846,1645481428.649951
2847,1645481428.683163
2848,1645481428.716544
2849,1645481428.749921
2850,1645481428.783157
2851,1645481428.816578
2852,1645481428.849858
2853,1645481428.883184
2854,1645481428.916564
2855,1645481428.949849
2856,1645481428.983112
2857,1645481429.016496
2858,1645481429.049857
2859,1645481429.083167
2860,1645481429.116468
2861,1645481429.149754
2862,1645481429.183154
2863,1645481429.216491
2864,1645481429.249862
2865,1645481429.283166
2866,1645481429.316431
2867,1645481429.349848
2868,1645481429.383273
2869,1645481429.416489
2870,1645481429.450009
2871,1645481429.483186
2872,1645481429.516657
2873,1645481429.550038
2874,1645481429.583313
2875,1645481429.616724
2876,1645481429.650026
2877,1645481429.683351
2878,1645481429.716785
2879,1645481429.750168
2880,1645481429.783539
2881,1645481429.816932
2882,1645481429.850478
2883,1645481429.883707
2884,1645481429.917104
2885,1645481429.950351
2886,1645481429.98378
2887,1645481430.017075
2888,1645481430.050561
2889,1645481430.083723
2890,1645481430.117029
2891,1645481430.150515
2892,1645481430.183686
2893,1645481430.217157
2894,1645481430.250454
2895,1645481430.283768
2896,1645481430.317156
2897,1645481430.350455
2898,1645481430.383715
2899,1645481430.417044
2900,1645481430.450468
2901,1645481430.48371
2902,1645481430.517112
2903,1645481430.550535
2904,1645481430.58378
2905,1645481430.617176
2906,1645481430.65053
2907,1645481430.683755
2908,1645481430.717194
2909,1645481430.750493
2910,1645481430.783828
2911,1645481430.817202
2912,1645481430.850623
2913,1645481430.883897
2914,1645481430.917076
2915,1645481430.950511
2916,1645481430.983822
2917,1645481431.017123
2918,1645481431.050515
2919,1645481431.083735
2920,1645481431.117159
2921,1645481431.150535
2922,1645481431.183876
2923,1645481431.217251
2924,1645481431.250638
2925,1645481431.283874
2926,1645481431.317139
2927,1645481431.350487
2928,1645481431.383845
2929,1645481431.417078
2930,1645481431.450489
2931,1645481431.483726
2932,1645481431.517061
2933,1645481431.5503
2934,1645481431.583498
2935,1645481431.616993
2936,1645481431.650275
2937,1645481431.683684
2938,1645481431.716861
2939,1645481431.750293
2940,1645481431.783675
2941,1645481431.816889
2942,1645481431.850289
2943,1645481431.883637
2944,1645481431.916838
2945,1645481431.950259
2946,1645481431.983432
2947,1645481432.016807
2948,1645481432.050085
2949,1645481432.083418
2950,1645481432.116683
2951,1645481432.150046
2952,1645481432.1833
2953,1645481432.216625
2954,1645481432.250039
2955,1645481432.283232
2956,1645481432.316663
2957,1645481432.349922
2958,1645481432.383285
2959,1645481432.416527
2960,1645481432.449938
2961,1645481432.483292
2962,1645481432.516619
2963,1645481432.549944
2964,1645481432.583225
2965,1645481432.616519
2966,1645481432.649895
2967,1645481432.683141
2968,1645481432.716472
2969,1645481432.749863
2970,1645481432.783178
2971,1645481432.816582
2972,1645481432.849879
2973,1645481432.883207
2974,1645481432.916476
2975,1645481432.949919
2976,1645481432.983194
2977,1645481433.016523
2978,1645481433.049933
2979,1645481433.083143
2980,1645481433.116488
2981,1645481433.149938
2982,1645481433.183245
2983,1645481433.216524
2984,1645481433.249826
2985,1645481433.283173
2986,1645481433.316512
2987,1645481433.349876
2988,1645481433.383212
2989,1645481433.416561
2990,1645481433.449878
2991,1645481433.483111
2992,1645481433.516442
2993,1645481433.54989
2994,1645481433.583118
2995,1645481433.616525
2996,1645481433.649939
2997,1645481433.683105
2998,1645481433.716463
2999,1645481433.749779
3000,1645481433.783128
3001,1645481433.816377
3002,1645481433.849685
3003,1645481433.882998
3004,1645481433.916203
3005,1645481433.949674
3006,1645481433.982888
3007,1645481434.016154
3008,1645481434.049534
3009,1645481434.082711
3010,1645481434.116135
3011,1645481434.14932
3012,1645481434.182691
3013,1645481434.215982
3014,1645481434.249414
3015,1645481434.28261
3016,1645481434.316049
3017,1645481434.349287
3018,1645481434.382511
3019,1645481434.415977
3020,1645481434.44922
3021,1645481434.482524
3022,1645481434.515806
3023,1645481434.54916
3024,1645481434.582505
3025,1645481434.615712
3026,1645481434.64911
3027,1645481434.68249
3028,1645481434.715751
3029,1645481434.749126
3030,1645481434.782292
3031,1645481434.815736
3032,1645481434.849075
3033,1645481434.882362
3034,1645481434.915662
3035,1645481434.949094
3036,1645481434.982332
3037,1645481435.015749
3038,1645481435.049008
3039,1645481435.082333
3040,1645481435.115658
3041,1645481435.149159
3042,1645481435.182467
3043,1645481435.215731
3044,1645481435.249119
3045,1645481435.28256
3046,1645481435.315912
3047,1645481435.349303
3048,1645481435.382638
3049,1645481435.415863
3050,1645481435.449316
3051,1645481435.482707
3052,1645481435.516018
3053,1645481435.54933
3054,1645481435.582493
3055,1645481435.616017
3056,1645481435.649262
3057,1645481435.682634
3058,1645481435.715928
3059,1645481435.749228
3060,1645481435.782581
3061,1645481435.815845
3062,1645481435.849391
3063,1645481435.882689
3064,1645481435.916128
3065,1645481435.949486
3066,1645481435.982818
3067,1645481436.016163
3068,1645481436.049564
3069,1645481436.08278
3070,1645481436.116095
3071,1645481436.149506
3072,1645481436.182979
3073,1645481436.216302
3074,1645481436.249639
3075,1645481436.282934
3076,1645481436.316221
3077,1645481436.349637
3078,1645481436.383109
3079,1645481436.416266
3080,1645481436.44958
3081,1645481436.482831
3082,1645481436.516286
3083,1645481436.549933
3084,1645481436.583032
3085,1645481436.616332
3086,1645481436.649688
3087,1645481436.683039
3088,1645481436.716344
3089,1645481436.749755
3090,1645481436.783107
3091,1645481436.816442
3092,1645481436.849818
3093,1645481436.883072
3094,1645481436.916436
3095,1645481436.9499
3096,1645481436.983093
3097,1645481437.016458
3098,1645481437.049869
3099,1645481437.083137
3100,1645481437.116567
3101,1645481437.149951
3102,1645481437.183164
3103,1645481437.216508
3104,1645481437.249871
3105,1645481437.283231
3106,1645481437.316558
3107,1645481437.349857
3108,1645481437.383206
3109,1645481437.416584
3110,1645481437.450042
3111,1645481437.483182
3112,1645481437.516514
3113,1645481437.549943
3114,1645481437.583092
3115,1645481437.616563
3116,1645481437.649881
3117,1645481437.683177
3118,1645481437.716483
3119,1645481437.749932
3120,1645481437.783236
3121,1645481437.816558
3122,1645481437.849941
3123,1645481437.883107
3124,1645481437.916451
3125,1645481437.949767
3126,1645481437.983206
3127,1645481438.016459
3128,1645481438.049881
3129,1645481438.083098
3130,1645481438.116452
3131,1645481438.149701
3132,1645481438.18305
3133,1645481438.216425
3134,1645481438.24974
3135,1645481438.282998
3136,1645481438.316468
3137,1645481438.349709
3138,1645481438.383101
3139,1645481438.416339
3140,1645481438.449787
3141,1645481438.48315
3142,1645481438.51639
3143,1645481438.549784
3144,1645481438.583042
3145,1645481438.616436
3146,1645481438.649832
3147,1645481438.682987
3148,1645481438.716372
3149,1645481438.749808
3150,1645481438.783024
3151,1645481438.816319
3152,1645481438.849701
3153,1645481438.882925
3154,1645481438.916253
3155,1645481438.949516
3156,1645481438.982874
3157,1645481439.016074
3158,1645481439.049433
3159,1645481439.082822
3160,1645481439.115972
3161,1645481439.149244
3162,1645481439.182598
3163,1645481439.21596
3164,1645481439.249224
3165,1645481439.282516
3166,1645481439.315741
3167,1645481439.349061
3168,1645481439.382416
3169,1645481439.415716
3170,1645481439.449044
3171,1645481439.48237
3172,1645481439.515681
3173,1645481439.549124
3174,1645481439.582329
3175,1645481439.615775
3176,1645481439.648968
3177,1645481439.682257
3178,1645481439.715596
3179,1645481439.748975
3180,1645481439.782352
3181,1645481439.815559
3182,1645481439.84908
3183,1645481439.882305
3184,1645481439.915701
3185,1645481439.949097
3186,1645481439.982322
3187,1645481440.015618
3188,1645481440.049025
3189,1645481440.082275
3190,1645481440.115625
3191,1645481440.148783
3192,1645481440.182105
3193,1645481440.215406
3194,1645481440.248828
3195,1645481440.282082
3196,1645481440.315378
3197,1645481440.348681
3198,1645481440.382038
3199,1645481440.41533
3200,1645481440.448699
3201,1645481440.482081
3202,1645481440.515396
3203,1645481440.548752
3204,1645481440.581906
3205,1645481440.615434
3206,1645481440.64877
3207,1645481440.682112
3208,1645481440.715329
3209,1645481440.748753
3210,1645481440.781995
3211,1645481440.815372
3212,1645481440.848755
3213,1645481440.882041
3214,1645481440.91541
3215,1645481440.948663
3216,1645481440.982049
3217,1645481441.015421
3218,1645481441.048802
3219,1645481441.082033
3220,1645481441.115427
3221,1645481441.14879
3222,1645481441.182027
3223,1645481441.215421
3224,1645481441.248866
3225,1645481441.282311
3226,1645481441.315491
3227,1645481441.348947
3228,1645481441.382306
3229,1645481441.415692
3230,1645481441.449068
3231,1645481441.4824
3232,1645481441.515816
3233,1645481441.549177
3234,1645481441.582533
3235,1645481441.615835
3236,1645481441.649225
3237,1645481441.682673
3238,1645481441.71612
3239,1645481441.749449
3240,1645481441.782797
3241,1645481441.816154
3242,1645481441.84947
3243,1645481441.882669
3244,1645481441.916082
3245,1645481441.949507
3246,1645481441.982733
3247,1645481442.016099
3248,1645481442.049505
3249,1645481442.082764
3250,1645481442.115997
3251,1645481442.149261
3252,1645481442.182743
3253,1645481442.215914
3254,1645481442.24929
3255,1645481442.282509
3256,1645481442.3159
3257,1645481442.349231
3258,1645481442.382589
3259,1645481442.415947
3260,1645481442.449286
3261,1645481442.482577
3262,1645481442.515852
3263,1645481442.549297
3264,1645481442.582565
3265,1645481442.615967
3266,1645481442.649395
3267,1645481442.682711
3268,1645481442.716084
3269,1645481442.749476
3270,1645481442.78283
3271,1645481442.816207
3272,1645481442.849747
3273,1645481442.883138
3274,1645481442.916415
3275,1645481442.949777
3276,1645481442.983225
3277,1645481443.016564
3278,1645481443.049956
3279,1645481443.083393
3280,1645481443.116725
3281,1645481443.150232
3282,1645481443.183434
3283,1645481443.216822
3284,1645481443.250126
3285,1645481443.283514
3286,1645481443.316872
3287,1645481443.350201
3288,1645481443.383512
3289,1645481443.416841
3290,1645481443.450207
3291,1645481443.483583
3292,1645481443.516963
3293,1645481443.550179
3294,1645481443.583536
3295,1645481443.616967
3296,1645481443.650317
3297,1645481443.68353
3298,1645481443.716918
3299,1645481443.750322
3300,1645481443.78368
3301,1645481443.816965
3302,1645481443.85029
3303,1645481443.883573
3304,1645481443.917064
3305,1645481443.950403
3306,1645481443.983727
3307,1645481444.016956
3308,1645481444.050384
3309,1645481444.083746
3310,1645481444.11692
3311,1645481444.150481
3312,1645481444.183861
3313,1645481444.217137
3314,1645481444.250513
3315,1645481444.28395
3316,1645481444.317297
3317,1645481444.350707
3318,1645481444.383948
3319,1645481444.417151
3320,1645481444.450618
3321,1645481444.484015
3322,1645481444.517349
3323,1645481444.550688
3324,1645481444.583963
3325,1645481444.61722
3326,1645481444.650489
3327,1645481444.683692
3328,1645481444.717386
3329,1645481444.750306
3330,1645481444.783683
3331,1645481444.816977
3332,1645481444.850462
3333,1645481444.883646
3334,1645481444.916909
3335,1645481444.950332
3336,1645481444.983536
3337,1645481445.016884
3338,1645481445.050493
3339,1645481445.083722
3340,1645481445.117044
3341,1645481445.150384
3342,1645481445.183629
3343,1645481445.217011
3344,1645481445.250421
3345,1645481445.283598
3346,1645481445.317017
3347,1645481445.350383
3348,1645481445.383638
3349,1645481445.417059
3350,1645481445.450333
3351,1645481445.483769
3352,1645481445.516999
3353,1645481445.55037
3354,1645481445.583615
3355,1645481445.616875
3356,1645481445.650246
3357,1645481445.68348
3358,1645481445.716889
3359,1645481445.750162
3360,1645481445.783452
3361,1645481445.816686
3362,1645481445.850033
3363,1645481445.883379
3364,1645481445.916725
3365,1645481445.950052
3366,1645481445.983465
3367,1645481446.016661
3368,1645481446.049957
3369,1645481446.083292
3370,1645481446.116783
3371,1645481446.150106
3372,1645481446.183432
3373,1645481446.216734
3374,1645481446.250096
3375,1645481446.283324
3376,1645481446.316678
3377,1645481446.350028
3378,1645481446.383367
3379,1645481446.416651
3380,1645481446.449983
3381,1645481446.483305
3382,1645481446.516778
3383,1645481446.550084
3384,1645481446.58335
3385,1645481446.616642
3386,1645481446.64999
3387,1645481446.683307
3388,1645481446.716524
3389,1645481446.749902
3390,1645481446.783209
3391,1645481446.816443
3392,1645481446.849778
3393,1645481446.88301
3394,1645481446.91636
3395,1645481446.949714
3396,1645481446.982882
3397,1645481447.016311
3398,1645481447.049749
3399,1645481447.082929
3400,1645481447.116281
3401,1645481447.14966
3402,1645481447.183059
3403,1645481447.216383
3404,1645481447.249768
3405,1645481447.283065
3406,1645481447.316357
3407,1645481447.349818
3408,1645481447.383148
3409,1645481447.41655
3410,1645481447.449843
3411,1645481447.483273
3412,1645481447.518209
3413,1645481447.550002
3414,1645481447.583361
3415,1645481447.616698
3416,1645481447.650222
3417,1645481447.683619
3418,1645481447.716975
3419,1645481447.750315
3420,1645481447.783764
3421,1645481447.817211
3422,1645481447.850571
3423,1645481447.883985
3424,1645481447.917498
3425,1645481447.950795
3426,1645481447.984325
3427,1645481448.017651
3428,1645481448.051182
3429,1645481448.084526
3430,1645481448.117905
3431,1645481448.151491
3432,1645481448.184657
3433,1645481448.218079
3434,1645481448.251635
3435,1645481448.285012
3436,1645481448.318339
3437,1645481448.351773
3438,1645481448.385095
3439,1645481448.418508
3440,1645481448.451931
3441,1645481448.485294
3442,1645481448.518745
3443,1645481448.552002
3444,1645481448.585351
3445,1645481448.618699
3446,1645481448.65205
3447,1645481448.685356
3448,1645481448.718884
3449,1645481448.752104
3450,1645481448.785361
3451,1645481448.819054
3452,1645481448.852142
3453,1645481448.885422
3454,1645481448.919027
3455,1645481448.952326
3456,1645481448.98564
3457,1645481449.018931
3458,1645481449.052335
3459,1645481449.08568
3460,1645481449.119228
3461,1645481449.152356
3462,1645481449.185658
3463,1645481449.219092
3464,1645481449.252533
3465,1645481449.285824
3466,1645481449.319569
3467,1645481449.352642
3468,1645481449.385891
3469,1645481449.419376
3470,1645481449.452621
3471,1645481449.485869
3472,1645481449.519492
3473,1645481449.55255
3474,1645481449.585886
3475,1645481449.619573
3476,1645481449.652496
3477,1645481449.685904
3478,1645481449.719505
3479,1645481449.752572
3480,1645481449.785942
3481,1645481449.819379
3482,1645481449.852645
3483,1645481449.885891
3484,1645481449.919488
3485,1645481449.952627
3486,1645481449.985886
3487,1645481450.019506
3488,1645481450.05261
3489,1645481450.085878
3490,1645481450.120466
3491,1645481450.152748
3492,1645481450.185827
3493,1645481450.219523
3494,1645481450.252654
3495,1645481450.285875
3496,1645481450.319529
3497,1645481450.352573
3498,1645481450.386045
3499,1645481450.419419
3500,1645481450.452601
3501,1645481450.485916
3502,1645481450.519763
3503,1645481450.55278
3504,1645481450.586065
3505,1645481450.619513
3506,1645481450.652934
3507,1645481450.686219
3508,1645481450.719961
3509,1645481450.753063
3510,1645481450.786456
3511,1645481450.820127
3512,1645481450.853294
3513,1645481450.886666
3514,1645481450.919981
3515,1645481450.953542
3516,1645481450.986864
3517,1645481451.020123
3518,1645481451.05362
3519,1645481451.086956
3520,1645481451.120642
3521,1645481451.153857
3522,1645481451.187216
3523,1645481451.220653
3524,1645481451.254009
3525,1645481451.287247
3526,1645481451.320749
3527,1645481451.354245
3528,1645481451.38752
3529,1645481451.421258
3530,1645481451.454321
3531,1645481451.487684
3532,1645481451.521283
3533,1645481451.55434
3534,1645481451.587654
3535,1645481451.621145
3536,1645481451.654543
3537,1645481451.687803
3538,1645481451.721374
3539,1645481451.754569
3540,1645481451.787776
3541,1645481451.821325
3542,1645481451.854474
3543,1645481451.887837
3544,1645481451.921321
3545,1645481451.954439
3546,1645481451.987827
3547,1645481452.021286
3548,1645481452.054434
3549,1645481452.087635
3550,1645481452.120888
3551,1645481452.154314
3552,1645481452.187419
3553,1645481452.221002
3554,1645481452.25413
3555,1645481452.287426
3556,1645481452.321035
3557,1645481452.354098
3558,1645481452.387585
3559,1645481452.421166
3560,1645481452.454379
3561,1645481452.487886
3562,1645481452.521201
3563,1645481452.554658
3564,1645481452.58816
3565,1645481452.621742
3566,1645481452.654984
3567,1645481452.688359
3568,1645481452.722039
3569,1645481452.755212
3570,1645481452.788707
3571,1645481452.82204
3572,1645481452.855521
3573,1645481452.888825
3574,1645481452.922877
3575,1645481452.956303
3576,1645481452.989729
3577,1645481453.023277
3578,1645481453.057012
3579,1645481453.090623
3580,1645481453.124305
3581,1645481453.157999
3582,1645481453.191606
3583,1645481453.225392
3584,1645481453.258988
3585,1645481453.292723
3586,1645481453.326488
3587,1645481453.36024
3588,1645481453.393878
3589,1645481453.427486
3590,1645481453.461087
3591,1645481453.495018
3592,1645481453.528652
3593,1645481453.56195
3594,1645481453.595225
3595,1645481453.62837
3596,1645481453.661451
3597,1645481453.694223
3598,1645481453.72713
3599,1645481453.759839
3600,1645481453.792858
3601,1645481453.825263
3602,1645481453.857529
3603,1645481453.889752
3604,1645481453.921836
3605,1645481453.955304
3606,1645481453.987478
3607,1645481454.020766
3608,1645481454.054101
3609,1645481454.087127
3610,1645481454.120297
3611,1645481454.153582
3612,1645481454.186643
3613,1645481454.21983
3614,1645481454.252935
3615,1645481454.286158
3616,1645481454.319386
3617,1645481454.352432
3618,1645481454.385673
3619,1645481454.418982
3620,1645481454.452077
3621,1645481454.485275
3622,1645481454.51877
3623,1645481454.551713
3624,1645481454.585005
3625,1645481454.618304
3626,1645481454.651696
3627,1645481454.684885
3628,1645481454.718473
3629,1645481454.751624
3630,1645481454.784989
3631,1645481454.818168
3632,1645481454.851685
3633,1645481454.884886
3634,1645481454.918191
3635,1645481454.951691
3636,1645481454.984935
3637,1645481455.018449
3638,1645481455.051671
3639,1645481455.084893
3640,1645481455.118244
3641,1645481455.151535
3642,1645481455.184841
3643,1645481455.218272
3644,1645481455.251426
3645,1645481455.28468
3646,1645481455.318018
3647,1645481455.351331
3648,1645481455.384618
3649,1645481455.417929
3650,1645481455.451314
3651,1645481455.484674
3652,1645481455.517997
3653,1645481455.551247
3654,1645481455.584573
3655,1645481455.617871
3656,1645481455.651277
3657,1645481455.684581
3658,1645481455.717976
3659,1645481455.751122
3660,1645481455.784381
3661,1645481455.817684
3662,1645481455.851039
3663,1645481455.884385
3664,1645481455.917684
3665,1645481455.951193
3666,1645481455.984386
3667,1645481456.017796
3668,1645481456.051045
3669,1645481456.084367
3670,1645481456.117659
3671,1645481456.151027
3672,1645481456.18434
3673,1645481456.217843
3674,1645481456.251098
3675,1645481456.284464
3676,1645481456.317818
3677,1645481456.351249
3678,1645481456.384612
3679,1645481456.418065
3680,1645481456.451419
3681,1645481456.484891
3682,1645481456.518301
3683,1645481456.551731
3684,1645481456.585008
3685,1645481456.618474
3686,1645481456.65184
3687,1645481456.685203
3688,1645481456.718774
3689,1645481456.751989
3690,1645481456.785451
3691,1645481456.818713
3692,1645481456.852055
3693,1645481456.885422
3694,1645481456.918947
3695,1645481456.952223
3696,1645481456.985457
3697,1645481457.018804
3698,1645481457.052318
3699,1645481457.085549
3700,1645481457.119113
3701,1645481457.152098
3702,1645481457.185476
3703,1645481457.21888
3704,1645481457.252189
3705,1645481457.285537
3706,1645481457.319127
3707,1645481457.352341
3708,1645481457.385529
3709,1645481457.419129
3710,1645481457.452157
3711,1645481457.485491
3712,1645481457.519131
3713,1645481457.552312
3714,1645481457.585536
3715,1645481457.618986
3716,1645481457.652217
3717,1645481457.68566
3718,1645481457.719038
3719,1645481457.752421
3720,1645481457.785755
3721,1645481457.81908
3722,1645481457.852382
3723,1645481457.885605
3724,1645481457.919068
3725,1645481457.952402
3726,1645481457.985779
3727,1645481458.020071
3728,1645481458.052448
3729,1645481458.085722
3730,1645481458.119254
3731,1645481458.152509
3732,1645481458.185751
3733,1645481458.219196
3734,1645481458.252483
3735,1645481458.285712
3736,1645481458.319143
3737,1645481458.352772
3738,1645481458.385701
3739,1645481458.419077
3740,1645481458.452438
3741,1645481458.485723
3742,1645481458.519357
3743,1645481458.552444
3744,1645481458.585633
3745,1645481458.619006
3746,1645481458.652308
3747,1645481458.68573
3748,1645481458.719387
3749,1645481458.752471
3750,1645481458.785731
3751,1645481458.81943
3752,1645481458.852427
3753,1645481458.885726
3754,1645481458.919243
3755,1645481458.952437
3756,1645481458.985765
3757,1645481459.019189
3758,1645481459.052406
3759,1645481459.085766
3760,1645481459.119171
3761,1645481459.152455
3762,1645481459.185803
3763,1645481459.219514
3764,1645481459.252587
3765,1645481459.285844
3766,1645481459.31961
3767,1645481459.3526
3768,1645481459.385913
3769,1645481459.419279
3770,1645481459.452646
3771,1645481459.485862
3772,1645481459.519445
3773,1645481459.552482
3774,1645481459.5858
3775,1645481459.619118
3776,1645481459.65238
3777,1645481459.685614
3778,1645481459.719147
3779,1645481459.752232
3780,1645481459.785593
3781,1645481459.818886
3782,1645481459.852518
3783,1645481459.88558
3784,1645481459.919024
3785,1645481459.952287
3786,1645481459.985643
3787,1645481460.019221
3788,1645481460.052243
3789,1645481460.085529
3790,1645481460.119093
3791,1645481460.152187
3792,1645481460.185584
3793,1645481460.218867
3794,1645481460.252249
3795,1645481460.285547
3796,1645481460.318877
3797,1645481460.352336
3798,1645481460.385542
3799,1645481460.418972
3800,1645481460.452202
3801,1645481460.485471
3802,1645481460.518962
3803,1645481460.552245
3804,1645481460.585479
3805,1645481460.618726
3806,1645481460.65219
3807,1645481460.685503
3808,1645481460.718818
3809,1645481460.752333
3810,1645481460.785488
3811,1645481460.818992
3812,1645481460.852153
3813,1645481460.885521
3814,1645481460.918905
3815,1645481460.952119
3816,1645481460.985428
3817,1645481461.018828
3818,1645481461.052196
3819,1645481461.085371
3820,1645481461.118711
3821,1645481461.152184
3822,1645481461.185374
3823,1645481461.21877
3824,1645481461.251987
3825,1645481461.285149
3826,1645481461.318528
3827,1645481461.351854
3828,1645481461.385148
3829,1645481461.418532
3830,1645481461.45187
3831,1645481461.485005
3832,1645481461.518249
3833,1645481461.551546
3834,1645481461.584949
3835,1645481461.618463
3836,1645481461.651738
3837,1645481461.684992
3838,1645481461.718285
3839,1645481461.751629
3840,1645481461.784824
3841,1645481461.818342
3842,1645481461.851634
3843,1645481461.884845
3844,1645481461.918332
3845,1645481461.951413
3846,1645481461.984871
3847,1645481462.018111
3848,1645481462.051446
3849,1645481462.084809
3850,1645481462.118056
3851,1645481462.1514
3852,1645481462.184756
3853,1645481462.218026
3854,1645481462.251405
3855,1645481462.284712
3856,1645481462.318066
3857,1645481462.351499
3858,1645481462.384799
3859,1645481462.418485
3860,1645481462.451665
3861,1645481462.484938
3862,1645481462.518459
3863,1645481462.551683
3864,1645481462.585056
3865,1645481462.618596
3866,1645481462.65179
3867,1645481462.685128
3868,1645481462.718576
3869,1645481462.751908
3870,1645481462.785112
3871,1645481462.818581
3872,1645481462.851937
3873,1645481462.885224
3874,1645481462.918696
3875,1645481462.952122
3876,1645481462.985455
3877,1645481463.018847
3878,1645481463.052284
3879,1645481463.085648
3880,1645481463.119212
3881,1645481463.152533
3882,1645481463.185895
3883,1645481463.219353
3884,1645481463.252621
3885,1645481463.28602
3886,1645481463.319441
3887,1645481463.352823
3888,1645481463.386252
3889,1645481463.419766
3890,1645481463.453037
3891,1645481463.486483
3892,1645481463.520059
3893,1645481463.553353
3894,1645481463.586765
3895,1645481463.621051
3896,1645481463.653628
3897,1645481463.68715
3898,1645481463.720764
3899,1645481463.754009
3900,1645481463.787291
3901,1645481463.820862
3902,1645481463.854153
