timestamp,camera_front
1645481389.047765017,1658
1645481389.080606937,1659
1645481389.114451885,1660
1645481389.147279024,1661
1645481389.180995941,1662
1645481389.213850021,1663
1645481389.247823954,1664
1645481389.280519009,1665
1645481389.314480066,1666
1645481389.347415924,1667
1645481389.381102085,1668
1645481389.413965940,1669
1645481389.448096037,1670
1645481389.480619907,1671
1645481389.514461994,1672
1645481389.547377110,1673
1645481389.581268072,1674
1645481389.614113092,1675
1645481389.647964001,1676
1645481389.680824041,1677
1645481389.714659929,1678
1645481389.747448921,1679
1645481389.781464100,1680
1645481389.814246893,1681
1645481389.848061085,1682
1645481389.880928993,1683
1645481389.914755106,1684
1645481389.947550058,1685
1645481389.981389046,1686
1645481390.014399052,1687
1645481390.048248053,1688
1645481390.081289053,1689
1645481390.115123987,1690
1645481390.147974968,1691
1645481390.181771994,1692
1645481390.214689016,1693
1645481390.248620987,1694
1645481390.281327009,1695
1645481390.315093040,1696
1645481390.348073959,1697
1645481390.382071972,1698
1645481390.414690971,1699
1645481390.448503017,1700
1645481390.481278896,1701
1645481390.515110970,1702
1645481390.547884941,1703
1645481390.581726074,1704
1645481390.614459991,1705
1645481390.648504972,1706
1645481390.681195974,1707
1645481390.714992046,1708
1645481390.747855902,1709
1645481390.781853914,1710
1645481390.814523935,1711
1645481390.848335028,1712
1645481390.881046057,1713
1645481390.915010929,1714
1645481390.947702885,1715
1645481390.981515884,1716
1645481391.014349937,1717
1645481391.048444986,1718
1645481391.080892086,1719
1645481391.114949942,1720
1645481391.147722006,1721
1645481391.181392908,1722
1645481391.214246035,1723
1645481391.248294115,1724
1645481391.281104088,1725
1645481391.314796925,1726
1645481391.347718954,1727
1645481391.381434917,1728
1645481391.414258003,1729
1645481391.448302984,1730
1645481391.480904102,1731
1645481391.514859915,1732
1645481391.547717094,1733
1645481391.581576109,1734
1645481391.614340067,1735
1645481391.648236036,1736
1645481391.680974007,1737
1645481391.714826107,1738
1645481391.747637987,1739
1645481391.781501055,1740
1645481391.814346075,1741
1645481391.848239899,1742
1645481391.880932093,1743
1645481391.914899111,1744
1645481391.947777987,1745
1645481391.981509924,1746
1645481392.014506102,1747
1645481392.048388958,1748
1645481392.081175089,1749
1645481392.115092039,1750
1645481392.147928953,1751
1645481392.181699991,1752
1645481392.214587927,1753
1645481392.248390913,1754
1645481392.281256914,1755
1645481392.315045118,1756
1645481392.347903013,1757
1645481392.381685019,1758
1645481392.414469004,1759
1645481392.448450089,1760
1645481392.481214046,1761
1645481392.515039921,1762
1645481392.547947884,1763
1645481392.581844091,1764
1645481392.614624023,1765
1645481392.648668051,1766
1645481392.681427002,1767
1645481392.715342999,1768
1645481392.748146057,1769
1645481392.781950951,1770
1645481392.814796925,1771
1645481392.848629951,1772
1645481392.881496906,1773
1645481392.915354967,1774
1645481392.948096037,1775
1645481392.982072115,1776
1645481393.014779091,1777
1645481393.048662901,1778
1645481393.081440926,1779
1645481393.115401030,1780
1645481393.148170948,1781
1645481393.182250023,1782
1645481393.214747906,1783
1645481393.248727083,1784
1645481393.281428099,1785
1645481393.315382004,1786
1645481393.348228931,1787
1645481393.382097960,1788
1645481393.414885998,1789
1645481393.448769093,1790
1645481393.481497049,1791
1645481393.515341043,1792
1645481393.548198938,1793
1645481393.582159042,1794
1645481393.614830971,1795
1645481393.648689032,1796
1645481393.681440115,1797
1645481393.715374947,1798
1645481393.748163939,1799
1645481393.781887054,1800
1645481393.814735889,1801
1645481393.848618984,1802
1645481393.881356001,1803
1645481393.915144920,1804
1645481393.947964907,1805
1645481393.981921911,1806
1645481394.014657021,1807
1645481394.048615932,1808
1645481394.081335068,1809
1645481394.115365982,1810
1645481394.147959948,1811
1645481394.181793928,1812
1645481394.214634895,1813
1645481394.248729944,1814
1645481394.281249046,1815
1645481394.315241098,1816
1645481394.348043919,1817
1645481394.381905079,1818
1645481394.414659977,1819
1645481394.448626995,1820
1645481394.481450081,1821
1645481394.515393019,1822
1645481394.548167944,1823
1645481394.582004070,1824
1645481394.614873886,1825
1645481394.648817062,1826
1645481394.681626081,1827
1645481394.715519905,1828
1645481394.748331070,1829
1645481394.782320976,1830
1645481394.815033913,1831
1645481394.848953962,1832
1645481394.881751060,1833
1645481394.915779114,1834
1645481394.948467970,1835
1645481394.982278109,1836
1645481395.015064001,1837
1645481395.049026012,1838
1645481395.081731081,1839
1645481395.115711927,1840
1645481395.148629904,1841
1645481395.182384014,1842
1645481395.215193987,1843
1645481395.249178886,1844
1645481395.281790972,1845
1645481395.308146000,1846
1645481395.348624945,1847
1645481395.382361889,1848
1645481395.415294886,1849
1645481395.449206114,1850
1645481395.481930017,1851
1645481395.515801907,1852
1645481395.548779011,1853
1645481395.583004951,1854
1645481395.615464926,1855
1645481395.649358988,1856
1645481395.682070017,1857
1645481395.716049910,1858
1645481395.748919964,1859
1645481395.782809019,1860
1645481395.815660000,1861
1645481395.849641085,1862
1645481395.882488966,1863
1645481395.916328907,1864
1645481395.949322939,1865
1645481395.983122110,1866
1645481396.015891075,1867
1645481396.049843073,1868
1645481396.082624912,1869
1645481396.116518021,1870
1645481396.149378061,1871
1645481396.183296919,1872
1645481396.215919018,1873
1645481396.250058889,1874
1645481396.282701015,1875
1645481396.316544056,1876
1645481396.349324942,1877
1645481396.383116007,1878
1645481396.415843010,1879
1645481396.449824095,1880
1645481396.482510090,1881
1645481396.516402006,1882
1645481396.549209118,1883
1645481396.583072901,1884
1645481396.615808964,1885
1645481396.649693012,1886
1645481396.682527065,1887
1645481396.716339111,1888
1645481396.749208927,1889
1645481396.782974958,1890
1645481396.815772057,1891
1645481396.849560022,1892
1645481396.882329941,1893
1645481396.916356087,1894
1645481396.948915958,1895
1645481396.982717991,1896
1645481397.015486002,1897
1645481397.049422979,1898
1645481397.082006931,1899
1645481397.115844011,1900
1645481397.148665905,1901
1645481397.182566881,1902
1645481397.215384960,1903
1645481397.249119043,1904
1645481397.281827927,1905
1645481397.315814018,1906
1645481397.348546028,1907
1645481397.382349014,1908
1645481397.415209055,1909
1645481397.449294090,1910
1645481397.481879950,1911
1645481397.515702963,1912
1645481397.548508883,1913
1645481397.582282066,1914
1645481397.615247011,1915
1645481397.649211884,1916
1645481397.681935072,1917
1645481397.715749025,1918
1645481397.748689890,1919
1645481397.782582998,1920
1645481397.815284014,1921
1645481397.849240065,1922
1645481397.882107973,1923
1645481397.916022062,1924
1645481397.948795080,1925
1645481397.982628107,1926
1645481398.015427113,1927
1645481398.049242973,1928
1645481398.082037926,1929
1645481398.116188049,1930
1645481398.148876905,1931
1645481398.182832003,1932
1645481398.215473890,1933
1645481398.249299049,1934
1645481398.282078981,1935
1645481398.316014051,1936
1645481398.348747015,1937
1645481398.382606983,1938
1645481398.415558100,1939
1645481398.449381113,1940
1645481398.482233047,1941
1645481398.516005993,1942
1645481398.548902988,1943
1645481398.582817078,1944
1645481398.615647078,1945
1645481398.649624109,1946
1645481398.682446957,1947
1645481398.716236115,1948
1645481398.749068022,1949
1645481398.782939911,1950
1645481398.815721989,1951
1645481398.849690914,1952
1645481398.882487059,1953
1645481398.916393042,1954
1645481398.949251890,1955
1645481398.983052015,1956
1645481399.015961885,1957
1645481399.049863100,1958
1645481399.082705021,1959
1645481399.116502047,1960
1645481399.149507046,1961
1645481399.183345079,1962
1645481399.216221094,1963
1645481399.250149012,1964
1645481399.283075094,1965
1645481399.316987038,1966
1645481399.349975109,1967
1645481399.383770943,1968
1645481399.416759014,1969
1645481399.450628042,1970
1645481399.483675957,1971
1645481399.517612934,1972
1645481399.550496101,1973
1645481399.584482908,1974
1645481399.617309093,1975
1645481399.651370049,1976
1645481399.684134960,1977
1645481399.718074083,1978
1645481399.751092911,1979
1645481399.785007000,1980
1645481399.817718983,1981
1645481399.851701021,1982
1645481399.884576082,1983
1645481399.918369055,1984
1645481399.951369047,1985
1645481399.985187054,1986
1645481400.018040895,1987
1645481400.052166939,1988
1645481400.084868908,1989
1645481400.119227886,1990
1645481400.151588917,1991
1645481400.185431957,1992
1645481400.218266010,1993
1645481400.252233982,1994
1645481400.284960985,1995
1645481400.318892956,1996
1645481400.351588011,1997
1645481400.385555029,1998
1645481400.418201923,1999
1645481400.452153921,2000
1645481400.484954119,2001
1645481400.518806934,2002
1645481400.551625013,2003
1645481400.585406065,2004
1645481400.618407965,2005
1645481400.652344942,2006
1645481400.685043097,2007
1645481400.718744993,2008
1645481400.751570940,2009
1645481400.785501957,2010
1645481400.818304062,2011
1645481400.852386951,2012
1645481400.884926081,2013
1645481400.918864012,2014
1645481400.951472998,2015
1645481400.985343933,2016
1645481401.018177986,2017
1645481401.052026987,2018
1645481401.084882021,2019
1645481401.119111061,2020
1645481401.151420116,2021
1645481401.185333014,2022
1645481401.218393087,2023
1645481401.251915932,2024
1645481401.284759045,2025
1645481401.318983078,2026
1645481401.351425886,2027
1645481401.385256052,2028
1645481401.418236017,2029
1645481401.451987028,2030
1645481401.484745026,2031
1645481401.518738985,2032
1645481401.551362991,2033
1645481401.585213900,2034
1645481401.618058920,2035
1645481401.651837111,2036
1645481401.684586048,2037
1645481401.718846083,2038
1645481401.751048088,2039
1645481401.784852982,2040
1645481401.817511082,2041
1645481401.851644039,2042
1645481401.884167910,2043
1645481401.918378115,2044
1645481401.950866938,2045
1645481401.984631062,2046
1645481402.017327070,2047
1645481402.051161051,2048
1645481402.083928108,2049
1645481402.117656946,2050
1645481402.150451899,2051
1645481402.184426069,2052
1645481402.217185020,2053
1645481402.250915051,2054
1645481402.283638000,2055
1645481402.317579985,2056
1645481402.350290060,2057
1645481402.384066105,2058
1645481402.416836977,2059
1645481402.450690985,2060
1645481402.483444929,2061
1645481402.517271996,2062
1645481402.549982071,2063
1645481402.583892107,2064
1645481402.616640091,2065
1645481402.650520086,2066
1645481402.683259964,2067
1645481402.717083931,2068
1645481402.749980927,2069
1645481402.783752918,2070
1645481402.816498995,2071
1645481402.850404978,2072
1645481402.883191109,2073
1645481402.916991949,2074
1645481402.949827909,2075
1645481402.983587027,2076
1645481403.016313076,2077
1645481403.050302029,2078
1645481403.082859039,2079
1645481403.116835117,2080
1645481403.149657011,2081
1645481403.183384895,2082
1645481403.216342926,2083
1645481403.250145912,2084
1645481403.282752991,2085
1645481403.316787958,2086
1645481403.349590063,2087
1645481403.383421898,2088
1645481403.416130066,2089
1645481403.450099945,2090
1645481403.482855082,2091
1645481403.516674995,2092
1645481403.549521923,2093
1645481403.583260059,2094
1645481403.616122007,2095
1645481403.650012016,2096
1645481403.682815075,2097
1645481403.716617107,2098
1645481403.749541044,2099
1645481403.783552885,2100
1645481403.816016912,2101
1645481403.850028992,2102
1645481403.882688999,2103
1645481403.916640997,2104
1645481403.949333906,2105
1645481403.983268976,2106
1645481404.015894890,2107
1645481404.049868107,2108
1645481404.082673073,2109
1645481404.116600037,2110
1645481404.149410009,2111
1645481404.183187008,2112
1645481404.215929031,2113
1645481404.249917984,2114
1645481404.282707930,2115
1645481404.316488028,2116
1645481404.349267006,2117
1645481404.383066893,2118
1645481404.415903091,2119
1645481404.449870110,2120
1645481404.482578993,2121
1645481404.516458988,2122
1645481404.549313068,2123
1645481404.583205938,2124
1645481404.616017103,2125
1645481404.649877071,2126
1645481404.682650089,2127
1645481404.716485977,2128
1645481404.749242067,2129
1645481404.783370018,2130
1645481404.815982103,2131
1645481404.849843979,2132
1645481404.882651091,2133
1645481404.916518927,2134
1645481404.949400902,2135
1645481404.983108997,2136
1645481405.016083002,2137
1645481405.050009012,2138
1645481405.082916021,2139
1645481405.116750002,2140
1645481405.149492025,2141
1645481405.183355093,2142
1645481405.216249943,2143
1645481405.250211954,2144
1645481405.282953978,2145
1645481405.316894054,2146
1645481405.349841118,2147
1645481405.383682013,2148
1645481405.416482925,2149
1645481405.450592995,2150
1645481405.483361959,2151
1645481405.517211914,2152
1645481405.550088882,2153
1645481405.583936930,2154
1645481405.616806984,2155
1645481405.650773048,2156
1645481405.683619976,2157
1645481405.717556000,2158
1645481405.750567913,2159
1645481405.784344912,2160
1645481405.817235947,2161
1645481405.851242065,2162
1645481405.884140015,2163
1645481405.918134928,2164
1645481405.951042891,2165
1645481405.985009909,2166
1645481406.017776012,2167
1645481406.051855087,2168
1645481406.084664106,2169
1645481406.118999004,2170
1645481406.151415110,2171
1645481406.185302019,2172
1645481406.218549967,2173
1645481406.252172947,2174
1645481406.284933090,2175
1645481406.319433928,2176
1645481406.351771116,2177
1645481406.385565996,2178
1645481406.418559074,2179
1645481406.452436924,2180
1645481406.485296965,2181
1645481406.518935919,2182
1645481406.551850080,2183
1645481406.585712910,2184
1645481406.618531942,2185
1645481406.652472973,2186
1645481406.685208082,2187
1645481406.719407082,2188
1645481406.751905918,2189
1645481406.785770893,2190
1645481406.818628073,2191
1645481406.852399111,2192
1645481406.885234118,2193
1645481406.919699907,2194
1645481406.951869965,2195
1645481406.985894918,2196
1645481407.018951893,2197
1645481407.052632093,2198
1645481407.085506916,2199
1645481407.119472027,2200
1645481407.152168036,2201
1645481407.186075926,2202
1645481407.218986034,2203
1645481407.252799988,2204
1645481407.285619974,2205
1645481407.320029020,2206
1645481407.352338076,2207
1645481407.386368990,2208
1645481407.419574976,2209
1645481407.453031063,2210
1645481407.485816002,2211
1645481407.519790888,2212
1645481407.552624941,2213
1645481407.586469889,2214
1645481407.619602919,2215
1645481407.653204918,2216
1645481407.685950041,2217
1645481407.720259905,2218
1645481407.752720118,2219
1645481407.786789894,2220
1645481407.819614887,2221
1645481407.853394985,2222
1645481407.886174917,2223
1645481407.920012951,2224
1645481407.952864885,2225
1645481407.986680031,2226
1645481408.019861937,2227
1645481408.053318977,2228
1645481408.086201906,2229
1645481408.120466948,2230
1645481408.152967930,2231
1645481408.186732054,2232
1645481408.220010996,2233
1645481408.253496885,2234
1645481408.286298990,2235
1645481408.320092916,2236
1645481408.352850914,2237
1645481408.386713982,2238
1645481408.419841051,2239
1645481408.453449965,2240
1645481408.486345053,2241
1645481408.520704985,2242
1645481408.553061962,2243
1645481408.586977005,2244
1645481408.620018005,2245
1645481408.653752089,2246
1645481408.686685085,2247
1645481408.720804930,2248
1645481408.753340006,2249
1645481408.787058115,2250
1645481408.819967985,2251
1645481408.853710890,2252
1645481408.886583090,2253
1645481408.920799971,2254
1645481408.953283072,2255
1645481408.987056017,2256
1645481409.019818068,2257
1645481409.053617001,2258
1645481409.086361885,2259
1645481409.120588064,2260
1645481409.153106928,2261
1645481409.187156916,2262
1645481409.220115900,2263
1645481409.253523111,2264
1645481409.286329031,2265
1645481409.320831060,2266
1645481409.353080988,2267
1645481409.386806965,2268
1645481409.419877052,2269
1645481409.453752041,2270
1645481409.486367941,2271
1645481409.520560026,2272
1645481409.552989006,2273
1645481409.586863041,2274
1645481409.619889975,2275
1645481409.653445959,2276
1645481409.686276913,2277
1645481409.720619917,2278
1645481409.752917051,2279
1645481409.786767006,2280
1645481409.819739103,2281
1645481409.853430986,2282
1645481409.886244059,2283
1645481409.920331955,2284
1645481409.952905893,2285
1645481409.986722946,2286
1645481410.019722939,2287
1645481410.053472996,2288
1645481410.086263895,2289
1645481410.120333910,2290
1645481410.152899981,2291
1645481410.186734915,2292
1645481410.219865084,2293
1645481410.253370047,2294
1645481410.286087036,2295
1645481410.320049047,2296
1645481410.352777004,2297
1645481410.386723042,2298
1645481410.419687986,2299
1645481410.453421116,2300
1645481410.486180067,2301
1645481410.520201921,2302
1645481410.552861929,2303
1645481410.586644888,2304
1645481410.619642019,2305
1645481410.653373003,2306
1645481410.686131001,2307
1645481410.720206976,2308
1645481410.752841949,2309
1645481410.786592960,2310
1645481410.819309950,2311
1645481410.853159904,2312
1645481410.885957956,2313
1645481410.919987917,2314
1645481410.952538013,2315
1645481410.986582041,2316
1645481411.019418955,2317
1645481411.053009987,2318
1645481411.085829020,2319
1645481411.119751930,2320
1645481411.152398109,2321
1645481411.186069012,2322
1645481411.219172001,2323
1645481411.252681971,2324
1645481411.285505056,2325
1645481411.319479942,2326
1645481411.352114916,2327
1645481411.385921955,2328
1645481411.419215918,2329
1645481411.452696085,2330
1645481411.485415936,2331
1645481411.519279957,2332
1645481411.552128077,2333
1645481411.586000919,2334
1645481411.619035959,2335
1645481411.652618885,2336
1645481411.685389996,2337
1645481411.719500065,2338
1645481411.752068043,2339
1645481411.785797119,2340
1645481411.818553925,2341
1645481411.852360964,2342
1645481411.885106087,2343
1645481411.919051886,2344
1645481411.952152967,2345
1645481411.985325098,2346
1645481412.018197060,2347
1645481412.052429914,2348
1645481412.084670067,2349
1645481412.118396997,2350
1645481412.151093960,2351
1645481412.184844017,2352
1645481412.217653990,2353
1645481412.251538038,2354
1645481412.284182072,2355
1645481412.318005085,2356
1645481412.350812912,2357
1645481412.384561062,2358
1645481412.417443037,2359
1645481412.451092958,2360
1645481412.483871937,2361
1645481412.517607927,2362
1645481412.550477028,2363
1645481412.584469080,2364
1645481412.617151976,2365
1645481412.650969982,2366
1645481412.683567047,2367
1645481412.717536926,2368
1645481412.750380993,2369
1645481412.784163952,2370
1645481412.817166090,2371
1645481412.850919008,2372
1645481412.883733034,2373
1645481412.917540073,2374
1645481412.950284004,2375
1645481412.984112978,2376
1645481413.016891956,2377
1645481413.050766945,2378
1645481413.083600998,2379
1645481413.118081093,2380
1645481413.150266886,2381
1645481413.184011936,2382
1645481413.216897964,2383
1645481413.250665903,2384
1645481413.283545017,2385
1645481413.317394972,2386
1645481413.350377083,2387
1645481413.384083033,2388
1645481413.416908026,2389
1645481413.450746059,2390
1645481413.483491898,2391
1645481413.517409086,2392
1645481413.550219059,2393
1645481413.584079981,2394
1645481413.616986990,2395
1645481413.650937080,2396
1645481413.683624983,2397
1645481413.717675924,2398
1645481413.750351906,2399
1645481413.784094095,2400
1645481413.816984892,2401
1645481413.850924969,2402
1645481413.883635998,2403
1645481413.917731047,2404
1645481413.950223923,2405
1645481413.984029055,2406
1645481414.016902924,2407
1645481414.050844908,2408
1645481414.083555937,2409
1645481414.117515087,2410
1645481414.150192976,2411
1645481414.184043884,2412
1645481414.216911077,2413
1645481414.250915051,2414
1645481414.283584118,2415
1645481414.317372084,2416
1645481414.350228071,2417
1645481414.384078026,2418
1645481414.416954041,2419
1645481414.450762987,2420
1645481414.483470917,2421
1645481414.517435074,2422
1645481414.550189018,2423
1645481414.584121943,2424
1645481414.616871119,2425
1645481414.650851011,2426
1645481414.683537006,2427
1645481414.717434883,2428
1645481414.750349998,2429
1645481414.784251928,2430
1645481414.817203045,2431
1645481414.851058006,2432
1645481414.883939028,2433
1645481414.917907953,2434
1645481414.950795889,2435
1645481414.984739065,2436
1645481415.017723083,2437
1645481415.051597118,2438
1645481415.084408045,2439
1645481415.118304014,2440
1645481415.151197910,2441
1645481415.185096979,2442
1645481415.218043089,2443
1645481415.251933098,2444
1645481415.284894943,2445
1645481415.318862915,2446
1645481415.351717949,2447
1645481415.385555029,2448
1645481415.418446064,2449
1645481415.452486992,2450
1645481415.485404015,2451
1645481415.519742012,2452
1645481415.552222013,2453
1645481415.586143970,2454
1645481415.618799925,2455
1645481415.652745008,2456
1645481415.685600996,2457
1645481415.719902039,2458
1645481415.752247095,2459
1645481415.786251068,2460
1645481415.819397926,2461
1645481415.853122950,2462
1645481415.885699034,2463
1645481415.919915915,2464
1645481415.952408075,2465
1645481415.986351967,2466
1645481416.019279957,2467
1645481416.053138018,2468
1645481416.085670948,2469
1645481416.119966030,2470
1645481416.152287006,2471
1645481416.185908079,2472
1645481416.218728065,2473
1645481416.252541065,2474
1645481416.285229921,2475
1645481416.319094896,2476
1645481416.351883888,2477
1645481416.385608912,2478
1645481416.418211937,2479
1645481416.451868057,2480
1645481416.484451056,2481
1645481416.518454075,2482
1645481416.551029921,2483
1645481416.584566116,2484
1645481416.617294073,2485
1645481416.651129961,2486
1645481416.683603048,2487
1645481416.717272997,2488
1645481416.749982119,2489
1645481416.783696890,2490
1645481416.816334963,2491
1645481416.850106955,2492
1645481416.882814884,2493
1645481416.916568041,2494
1645481416.949269056,2495
1645481416.983129978,2496
1645481417.015727997,2497
1645481417.049971104,2498
1645481417.082499027,2499
1645481417.116302967,2500
1645481417.149173975,2501
1645481417.183017015,2502
1645481417.215727091,2503
1645481417.249604940,2504
1645481417.282402039,2505
1645481417.316531897,2506
1645481417.349196911,2507
1645481417.382930994,2508
1645481417.415745020,2509
1645481417.449835062,2510
1645481417.482501984,2511
1645481417.516304970,2512
1645481417.549143076,2513
1645481417.582926989,2514
1645481417.615818024,2515
1645481417.649629116,2516
1645481417.682506084,2517
1645481417.716371059,2518
1645481417.749160051,2519
1645481417.783061028,2520
1645481417.815871000,2521
1645481417.849864006,2522
1645481417.882586002,2523
1645481417.916451931,2524
1645481417.949244022,2525
1645481417.983273983,2526
1645481418.015886068,2527
1645481418.049797058,2528
1645481418.082623005,2529
1645481418.116775036,2530
1645481418.149257898,2531
1645481418.183171034,2532
1645481418.216000080,2533
1645481418.249929905,2534
1645481418.282586098,2535
1645481418.316509008,2536
1645481418.349323988,2537
1645481418.383128881,2538
1645481418.415956974,2539
1645481418.449929953,2540
1645481418.482691050,2541
1645481418.516731977,2542
1645481418.549532890,2543
1645481418.583364010,2544
1645481418.616324902,2545
1645481418.650171995,2546
1645481418.682823896,2547
1645481418.716691971,2548
1645481418.749576092,2549
1645481418.783516884,2550
1645481418.816226006,2551
1645481418.850153923,2552
1645481418.882936954,2553
1645481418.916838884,2554
1645481418.949625015,2555
1645481418.983433008,2556
1645481419.016261101,2557
1645481419.050206900,2558
1645481419.082894087,2559
1645481419.116806030,2560
1645481419.149709940,2561
1645481419.183605909,2562
1645481419.216470957,2563
1645481419.250272036,2564
1645481419.283150911,2565
1645481419.317065001,2566
1645481419.349904060,2567
1645481419.383851051,2568
1645481419.416565895,2569
1645481419.450583935,2570
1645481419.483308077,2571
1645481419.517405033,2572
1645481419.550035000,2573
1645481419.583889008,2574
1645481419.616604090,2575
1645481419.650630951,2576
1645481419.683286905,2577
1645481419.717221975,2578
1645481419.750052929,2579
1645481419.783982992,2580
1645481419.816868067,2581
1645481419.850769997,2582
1645481419.883466005,2583
1645481419.917325020,2584
1645481419.950232983,2585
1645481419.984002113,2586
1645481420.016797066,2587
1645481420.050854921,2588
1645481420.083477020,2589
1645481420.117393970,2590
1645481420.150543928,2591
1645481420.184071064,2592
1645481420.216706038,2593
1645481420.250641108,2594
1645481420.283324003,2595
1645481420.317164898,2596
1645481420.350024939,2597
1645481420.383821011,2598
1645481420.416538000,2599
1645481420.450434923,2600
1645481420.483186007,2601
1645481420.517075062,2602
1645481420.549927950,2603
1645481420.583703041,2604
1645481420.616466999,2605
1645481420.650434017,2606
1645481420.683243036,2607
1645481420.717135906,2608
1645481420.749999046,2609
1645481420.783785105,2610
1645481420.816586971,2611
1645481420.850362062,2612
1645481420.883169889,2613
1645481420.917103052,2614
1645481420.949892998,2615
1645481420.983797073,2616
1645481421.016514063,2617
1645481421.050421953,2618
1645481421.083492994,2619
1645481421.116740942,2620
1645481421.149832010,2621
1645481421.183166981,2622
1645481421.216536999,2623
1645481421.249794960,2624
1645481421.283051014,2625
1645481421.316458941,2626
1645481421.349826097,2627
